asset_file,source_html,source_url,download_status,content_type,bytes,usage_status,notes
asset_049_760cf05ec85eec05.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/783589181_18570176530068979_6391269420908862137_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2MTY1MjAzODU3MTM3MTUyMTE4NTcwMTc2NTI0MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl91cGxvYWRlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=TGPUt-f1SJUQ7kNvwFG1ptz&_nc_oc=AdoHIM1r8dtEX4_EAh4-xyAgQkG9B2xzIIiGObTmrGPrXqIqYauuiD3pLxZfSOV4YnI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQLj7tCAXxqjmsqHUlYv-yiw4WQIz3p0x-uT_1MuDNY6tg&oe=6AB313EE,downloaded,image/jpeg,100072,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_050_023d41d86d84354e.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/771855482_18566347411068979_6476980094780033720_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2MDk5MzMyNzIwNDM0NTEwMzE4NTY2MzQ3NDA4MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl91cGxvYWRlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=Y873hD_tgFsQ7kNvwFGZoel&_nc_oc=AdoUlQNQK-8vqROoj6zhkPmSAqylcjDOIV_F3e8c9jLTWB-jk-ywPW8PkL19xAIvV78&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQLGZgad97xRv7ZbGD7fKcSY2hDUat1d4y_DSCJhk_lh7w&oe=6AB30773,downloaded,image/jpeg,109670,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_051_21eff8babd0117e8.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/772327417_18566347222068979_3324692950524880527_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&_nc_map=urlgen_bucketless&ig_cache_key=Mzk1MDg1NjM5ODc2ODc3NzAzNDE4NTY2MzQ3MjE5MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=fykz2Ikgm9sQ7kNvwFOXkg9&_nc_oc=Adr-SG64wqJAAOf5dqhMzTzruDJqeB4erbUqKTRtHj4K7Zwm834_lSj_LhX7o721ZqI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQJ5nQG4xmy6oY5gpbiv_p1MD2AOKMC8StJqfGGrtMr_Jw&oe=6AB3349A,downloaded,image/jpeg,90274,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_052_b3369b65620048a4.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/657828000_18533759086068979_1957186150325059409_n.jpg?stp=dst-jpegr_e35_tt6&_nc_cat=108&_nc_map=urlgen_bucketless&ig_cache_key=Mzg2NDM2MzY5NDQwNzI0MjcyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=PAdmmFeujcEQ7kNvwHXeYss&_nc_oc=Ado0l-kCkokcg78thkzkmAzHlFwH8-dtnYfFjGpah2sDRp3XW4tC7ec56xwWCqKjvEg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQKEmEaJjkCTzZSX5V4oDFoIC4VgSIKpmAmenXiw1EJyxw&oe=6AB33212,downloaded,image/jpeg,336238,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_053_f257a720870a2705.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/774508911_18567010669068979_6695515092652993603_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2MjQxODQ4MTQ3NDA2MDAzNDE4NTY3MDEwNjYzMDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl91cGxvYWRlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=XgCCELlHsIoQ7kNvwE6V5OY&_nc_oc=Adpb2-hHecqcq9Hx5mUp5A0DRoUaeDlOAwxw_oIZ-4kqrDQ1ucXiiE395u9DQH3xhDk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQLAPy-PjPv8m-AX5xFcD3L7HCHrHy3KSue6tOw3vxPLPA&oe=6AB31A38,downloaded,image/jpeg,133187,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_054_f05a82c23fd867a7.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/686048821_18541833574068979_7090055030783133103_n.jpg?stp=dst-jpegr_e35_tt6&_nc_cat=107&_nc_map=urlgen_bucketless&ig_cache_key=Mzg5MTQyOTgyMzE1NTU4NzgwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=eNb1ABFTPh0Q7kNvwGU9JIQ&_nc_oc=AdpWvUIH-ogCXTZkK6C8kLwecoHTIIxEoSPZxa0oqN2E8do1Njvs-zB_HHpOGVP8AO4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQJt3fPaKZwQgZhpBb4S7a__-91-kfo2UoAPDzx2Su0R_g&oe=6AB33ACC,downloaded,image/jpeg,262134,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_055_3f122bfe22172374.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/770802539_18566345707068979_1234350764119768164_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2MDk4Mzc4MTExOTQ2MTExNDE4NTY2MzQ1NzA0MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl91cGxvYWRlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=HgeT6QkmnLAQ7kNvwGD4e3q&_nc_oc=AdpIzd-YaDqEVxI1XmqpVp2uP8EizoIy1dy5j7fW5ByFyWNLKulx7QSULlycKl6YHko&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQKtADi6H5PuRtDKAUYoBRXXXRIuSbiMbBFkt6Iyp9xJDQ&oe=6AB30B81,downloaded,image/jpeg,109042,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_056_ecf60c647bfe7def.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/780949580_18569330950068979_5687716333099464692_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2Nzg2NzU3NjAwNzI4MjQ2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTY4Mi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BvhrDQWEM7gQ7kNvwEHJnSN&_nc_oc=Adqcr2qfGC0qczmvi8phCHVX0uTqj4nU6cujDflyH8kpKegcIWQNJ7dfPEqq7ArJRcI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQIeGl-E0Zt1yqSIIVNl2krvFuUdMPgXonvWlRAXGxaXyQ&oe=6AB31271,downloaded,image/jpeg,545890,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_057_58d802c5774fca27.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.71878-15/702232264_1890691991617680_5708782021950678873_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&_nc_map=urlgen_bucketless&ig_cache_key=MzkwMDU1NzIxNDMwNDU3MzcwMDEwNTE2MDMyODc1NjgzNjc%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=UL_4jTtEdN4Q7kNvwG6FDnz&_nc_oc=AdraGZuJIifj0pn1ciIycXoSe_SZUlYq4aP4Gdi7nYRdIBy4D0ltt3ykwrHbjFEuhaE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQJ3uc5cBX2Rs_sgO6a5NyrSERCj9d8XO85InTvRVhdx1w&oe=6AB331C9,downloaded,image/jpeg,35359,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_058_9b815aa246ab0315.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.71878-15/610878065_844909295077338_4587383262923641427_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&_nc_map=urlgen_bucketless&ig_cache_key=MzgwMjAyNTM3OTIzOTExODUwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IlNUT1JZLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=Lg4E2GQXQ20Q7kNvwFN_JkJ&_nc_oc=Adoc_3XwAfoQ_LwtxuoSYLfqaEm-v9kbZNHZdfut3zbjLsB2N6JbIYJ1DoetXK1dKxc&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=JmtgzRNmbK0VPW5JlpI8CA&_nc_ss=7d6a8&oh=00_AQIOT-4AMAdO4nK_o-pBmR83zHX6BUquc0tHC4iX1Ni09A&oe=6AB31E0E,downloaded,image/jpeg,50963,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_059_84934d93cdc0c17e.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.71878-15/541925764_1159703595976920_6170771884188500094_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&_nc_map=urlgen_bucketless&ig_cache_key=MzcxNDI3NTQxNDY2NDg5OTE1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IlNUT1JZLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=aZz3P76Gqy8Q7kNvwF6mw80&_nc_oc=Adq42f-_WlbWMxv8XGzYPlEvW1uidosKyu7t1gU0SMiiFVmeeJWDzXxhUew9nuCi5tk&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=JmtgzRNmbK0VPW5JlpI8CA&_nc_ss=7d6a8&oh=00_AQLzLgrzaJzjAx5LqxLi-T5IZ_PqGS8S77d2dmUdPoDRog&oe=6AB32B67,downloaded,image/jpeg,54112,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
